filename,width,height,class,xmin,ymin,xmax,ymax
Nagakute_20170908090209.jpg,600,600,D10,155,391,600,598
Nagakute_20170908090209.jpg,600,600,D44,96,322,193,600
Muroran_20170913134223.jpg,600,600,D20,379,416,600,600
Muroran_20170913134223.jpg,600,600,D20,1,346,268,600
Muroran_20170913134223.jpg,600,600,D44,325,401,403,585
Muroran_20170911142842.jpg,600,600,D00,313,354,404,578
Chiba_20170925144902.jpg,600,600,D00,184,448,247,526
Chiba_20170925144902.jpg,600,600,D44,20,416,202,568
Numazu_20170906100036.jpg,600,600,D01,257,328,370,590
Numazu_20170906100036.jpg,600,600,D01,16,283,191,597
Muroran_20170907110300.jpg,600,600,D44,351,405,445,590
Muroran_20170907110300.jpg,600,600,D00,343,355,436,459
Numazu_20170906143642.jpg,600,600,D00,257,368,361,583
Nagakute_20170907160308.jpg,600,600,D20,205,422,369,597
Muroran_20170908103911.jpg,600,600,D44,267,324,490,595
Muroran_20170908113746.jpg,600,600,D40,353,383,600,600
Muroran_20170908113746.jpg,600,600,D20,5,384,185,592
Adachi_20170912150851.jpg,600,600,D10,392,455,598,524
Adachi_20170912150851.jpg,600,600,D00,104,381,359,599
Muroran_20170908111811.jpg,600,600,D00,181,370,270,468
Muroran_20170908111811.jpg,600,600,D44,374,378,521,561
Chiba_20170915132848.jpg,600,600,D43,274,498,597,582
Nagakute_20170908103540.jpg,600,600,D20,100,379,558,590
Nagakute_20170908103540.jpg,600,600,D01,285,308,382,485
Nagakute_20170911090342.jpg,600,600,D10,230,412,481,467
Nagakute_20170911090342.jpg,600,600,D00,110,353,266,485
Muroran_20170907102258.jpg,600,600,D20,6,359,457,596
Adachi_20170920150514.jpg,600,600,D43,2,420,595,596
Nagakute_20170912160714.jpg,600,600,D01,23,350,248,595
Nagakute_20170912160714.jpg,600,600,D00,180,367,279,579
Chiba_20170913102739.jpg,600,600,D44,149,470,382,599
Chiba_20170913102739.jpg,600,600,D44,29,527,60,570
Chiba_20170913102739.jpg,600,600,D01,11,462,82,592
Muroran_20170906115528.jpg,600,600,D20,240,342,578,600
Adachi_20170906153802.jpg,600,600,D11,236,302,362,333
Adachi_20170906153802.jpg,600,600,D01,386,355,548,552
Adachi_20170908101018.jpg,600,600,D00,214,256,317,328
Adachi_20170908101018.jpg,600,600,D01,405,203,594,470
Numazu_20170906141803.jpg,600,600,D01,402,401,580,587
Numazu_20170906141803.jpg,600,600,D01,293,390,368,581
Numazu_20170906141803.jpg,600,600,D44,257,302,301,594
Muroran_20170906150814.jpg,600,600,D44,235,373,256,446
Muroran_20170906150814.jpg,600,600,D20,33,343,599,594
Adachi_20170908101308.jpg,600,600,D44,365,205,535,592
Muroran_20170907110311.jpg,600,600,D20,245,313,351,400
Muroran_20170907110311.jpg,600,600,D00,186,356,239,424
Muroran_20170907110311.jpg,600,600,D00,11,419,183,595
Muroran_20170907110311.jpg,600,600,D00,319,364,499,562
Muroran_20170906101724.jpg,600,600,D44,73,373,252,599
Muroran_20170906101724.jpg,600,600,D10,141,427,365,589
Muroran_20170906101724.jpg,600,600,D10,435,361,568,381
Muroran_20170906101724.jpg,600,600,D20,422,382,575,577
Muroran_20170906101724.jpg,600,600,D44,497,452,598,544
Adachi_20170908100443.jpg,600,600,D01,149,157,435,572
Muroran_20170925131954.jpg,600,600,D20,29,365,600,600
Muroran_20170906150458.jpg,600,600,D20,186,388,589,600
Adachi_20170912133801.jpg,600,600,D44,248,358,413,375
Adachi_20170912133801.jpg,600,600,D20,414,432,497,494
Adachi_20170912133801.jpg,600,600,D01,421,376,590,554
Nagakute_20170912163144.jpg,600,600,D44,4,309,258,594
Nagakute_20170912163144.jpg,600,600,D20,177,333,288,486
Sumida_20170907155932.jpg,600,600,D01,321,442,384,529
Adachi_20170921154946.jpg,600,600,D44,344,322,469,481
Adachi_20170921154946.jpg,600,600,D00,64,367,159,544
Muroran_20170911112600.jpg,600,600,D44,344,330,432,409
Muroran_20170911112600.jpg,600,600,D00,318,381,567,600
Muroran_20170911112600.jpg,600,600,D00,183,317,271,489
Numazu_20170907150327.jpg,600,600,D01,130,400,229,600
Chiba_20170913114013.jpg,600,600,D43,3,516,271,597
Chiba_20170913114013.jpg,600,600,D01,55,484,89,580
Adachi_20170914152345.jpg,600,600,D01,265,137,363,283
Numazu_20170906143346.jpg,600,600,D20,1,296,356,586
Numazu_20170906093110.jpg,600,600,D43,1,268,152,378
Numazu_20170906093110.jpg,600,600,D43,24,359,600,585
Numazu_20170906090332.jpg,600,600,D20,1,305,406,600
Sumida_20170915160045.jpg,600,600,D44,351,409,420,472
Muroran_20170905134152.jpg,600,600,D01,368,533,441,597
Muroran_20170920100509.jpg,600,600,D40,472,387,600,475
Numazu_20170906153118.jpg,600,600,D40,381,389,497,470
Numazu_20170906153118.jpg,600,600,D44,1,278,191,454
Numazu_20170906153118.jpg,600,600,D44,331,352,478,557
Sumida_20170907152707.jpg,600,600,D00,251,421,297,479
Adachi_20170906153148.jpg,600,600,D44,374,332,575,590
Adachi_20170906153148.jpg,600,600,D01,360,314,560,572
Adachi_20170906153148.jpg,600,600,D01,228,276,291,490
Ichihara_20170929095925.jpg,600,600,D44,537,485,598,555
Ichihara_20170929095925.jpg,600,600,D00,222,450,382,594
Ichihara_20170929095925.jpg,600,600,D01,440,408,543,483
Muroran_20170905144038.jpg,600,600,D00,314,474,390,597
Adachi_20170921160404.jpg,600,600,D43,174,264,469,306
Adachi_20170921160404.jpg,600,600,D11,1,468,453,521
Adachi_20170921160404.jpg,600,600,D01,338,357,469,484
Adachi_20170908141950.jpg,600,600,D01,7,153,152,285
Adachi_20170908141950.jpg,600,600,D01,38,161,224,521
Adachi_20170908141950.jpg,600,600,D11,12,322,597,403
Muroran_20170906112026.jpg,600,600,D01,155,372,237,530
Muroran_20170906112026.jpg,600,600,D40,397,507,469,556
Muroran_20170906112026.jpg,600,600,D40,234,394,311,437
Adachi_20170908103126.jpg,600,600,D01,362,244,517,593
Adachi_20170908103126.jpg,600,600,D44,230,289,384,557
Sumida_20170912154341.jpg,600,600,D01,433,418,587,498
Sumida_20170912154341.jpg,600,600,D00,286,417,343,540
Sumida_20170915090700.jpg,600,600,D44,243,403,347,464
Muroran_20170921134651.jpg,600,600,D00,449,457,551,599
Muroran_20170921134651.jpg,600,600,D20,143,381,348,600
Sumida_20170921092608.jpg,600,600,D01,319,454,361,514
Numazu_20170906133112.jpg,600,600,D01,72,338,244,567
Muroran_20170906114410.jpg,600,600,D44,329,347,589,590
Muroran_20170906114410.jpg,600,600,D00,95,332,258,594
Numazu_20170907143304.jpg,600,600,D20,146,424,589,600
Muroran_20170911101305.jpg,600,600,D40,416,467,493,526
Muroran_20170911101305.jpg,600,600,D20,97,332,600,594
Adachi_20170906102632.jpg,600,600,D00,457,291,600,442
Sumida_20170920143705.jpg,600,600,D44,396,387,475,427
Sumida_20170920143705.jpg,600,600,D01,380,378,543,458
Ichihara_20170929095720.jpg,600,600,D44,375,370,600,536
Ichihara_20170929095720.jpg,600,600,D20,163,407,357,590
Numazu_20170906145218.jpg,600,600,D01,137,269,202,572
Ichihara_20170929094206.jpg,600,600,D01,403,364,520,587
Adachi_20170908135042.jpg,600,600,D43,124,312,595,522
Adachi_20170914150019.jpg,600,600,D43,6,315,596,598
Adachi_20170908100942.jpg,600,600,D01,362,197,433,276
Muroran_20170915132344.jpg,600,600,D44,489,436,600,595
Adachi_20170912144128.jpg,600,600,D44,459,408,597,428
Adachi_20170912144128.jpg,600,600,D20,29,351,257,570
Numazu_20170907141513.jpg,600,600,D20,46,403,501,600
Numazu_20170907140532.jpg,600,600,D01,248,366,406,588
Nagakute_20170908102445.jpg,600,600,D20,108,350,537,600
Numazu_20170905163330.jpg,600,600,D44,290,403,545,600
Numazu_20170905163330.jpg,600,600,D00,204,444,272,577
Muroran_20170908151022.jpg,600,600,D20,152,389,555,600
Adachi_20170906155204.jpg,600,600,D01,208,273,269,348
Adachi_20170906155204.jpg,600,600,D01,1,356,200,530
Adachi_20170906155204.jpg,600,600,D01,377,313,590,554
Sumida_20170912154829.jpg,600,600,D44,375,428,521,568
Muroran_20170906150621.jpg,600,600,D20,292,370,564,600
Muroran_20170913132047.jpg,600,600,D00,473,502,579,589
Muroran_20170913132047.jpg,600,600,D01,393,371,600,600
Sumida_20170915154104.jpg,600,600,D44,1,408,236,535
Sumida_20170915154104.jpg,600,600,D01,119,420,253,559
Numazu_20170906130635.jpg,600,600,D44,329,315,600,562
Numazu_20170906130635.jpg,600,600,D00,126,361,209,463
Chiba_20170915132337.jpg,600,600,D01,365,478,414,583
Numazu_20170906090347.jpg,600,600,D44,377,444,507,595
Numazu_20170906090347.jpg,600,600,D20,10,330,600,589
Nagakute_20170907154957.jpg,600,600,D20,97,416,310,600
Numazu_20170906154557.jpg,600,600,D01,294,343,428,589
Chiba_20170915134837.jpg,600,600,D44,246,473,338,586
Chiba_20170915133057.jpg,600,600,D44,468,486,600,568
Chiba_20170915133057.jpg,600,600,D44,152,511,270,595
Numazu_20170906095139.jpg,600,600,D44,1,292,151,408
Numazu_20170906095139.jpg,600,600,D20,71,294,272,595
Adachi_20170912133736.jpg,600,600,D01,371,350,584,588
Muroran_20170911112544.jpg,600,600,D44,482,515,580,595
Muroran_20170911112544.jpg,600,600,D01,368,359,502,514
Muroran_20170911112544.jpg,600,600,D00,295,338,478,593
Muroran_20170911112544.jpg,600,600,D00,64,300,233,596
Nagakute_20170912141043.jpg,600,600,D44,48,345,224,527
Nagakute_20170912141043.jpg,600,600,D44,356,331,600,587
Muroran_20170907135923.jpg,600,600,D20,158,355,417,595
Numazu_20170907130839.jpg,600,600,D40,121,380,348,597
Chiba_20170925172208.jpg,600,600,D44,299,453,443,588
Adachi_20170914154956.jpg,600,600,D01,218,76,264,339
Muroran_20170921102602.jpg,600,600,D00,396,365,537,572
Adachi_20170911103946.jpg,600,600,D01,387,336,464,428
Numazu_20170907141932.jpg,600,600,D01,256,360,428,592
Nagakute_20170912163030.jpg,600,600,D44,326,288,600,549
Sumida_20170920153831.jpg,600,600,D43,238,407,470,437
Muroran_20170908135730.jpg,600,600,D40,15,381,600,600
Chiba_20170925154512.jpg,600,600,D44,325,485,508,598
Numazu_20170907133032.jpg,600,600,D01,206,376,253,562
Sumida_20170907152730.jpg,600,600,D01,124,399,196,526
Adachi_20170912133749.jpg,600,600,D20,422,425,550,514
Adachi_20170912133749.jpg,600,600,D01,392,380,583,600
Chiba_20170915141822.jpg,600,600,D44,168,520,252,586
Chiba_20170915141822.jpg,600,600,D01,151,479,306,596
Numazu_20170907141921.jpg,600,600,D44,94,362,205,484
Numazu_20170907141921.jpg,600,600,D44,304,387,401,484
Sumida_20170912152239.jpg,600,600,D01,370,411,510,544
Adachi_20170921110551.jpg,600,600,D01,105,288,159,594
Numazu_20170907144423.jpg,600,600,D40,3,402,460,596
Sumida_20170920165526.jpg,600,600,D01,276,395,301,512
Sumida_20170920165526.jpg,600,600,D43,10,437,600,546
Muroran_20170906141243.jpg,600,600,D20,196,389,580,593
Nagakute_20170908090228.jpg,600,600,D40,164,437,228,482
Nagakute_20170908090228.jpg,600,600,D20,83,382,324,594
Nagakute_20170908090228.jpg,600,600,D01,262,297,425,575
Muroran_20170921113021.jpg,600,600,D01,423,357,600,537
Muroran_20170921113021.jpg,600,600,D01,318,324,357,548
Muroran_20170921113021.jpg,600,600,D44,153,317,314,600
Chiba_20170915133600.jpg,600,600,D44,430,461,598,559
Chiba_20170915133600.jpg,600,600,D44,188,476,322,590
Nagakute_20170907155224.jpg,600,600,D01,178,365,499,600
Sumida_20170913161233.jpg,600,600,D44,102,469,206,568
Sumida_20170913161233.jpg,600,600,D01,239,409,290,524
Adachi_20170908102758.jpg,600,600,D01,94,373,195,578
Adachi_20170908102758.jpg,600,600,D11,166,414,573,446
Adachi_20170908104447.jpg,600,600,D11,209,499,596,547
Adachi_20170908104447.jpg,600,600,D01,209,254,287,521
Sumida_20170913165546.jpg,600,600,D44,435,485,529,568
Sumida_20170913165546.jpg,600,600,D44,449,436,600,511
Sumida_20170913165546.jpg,600,600,D01,338,434,401,556
Chiba_20170913101253.jpg,600,600,D01,171,551,242,596
Chiba_20170925144611.jpg,600,600,D44,302,400,505,574
Chiba_20170925144611.jpg,600,600,D44,11,410,213,587
Nagakute_20170908090239.jpg,600,600,D10,86,454,586,504
Nagakute_20170908090239.jpg,600,600,D20,93,471,600,593
Nagakute_20170912150247.jpg,600,600,D00,501,496,600,599
Nagakute_20170912150247.jpg,600,600,D44,332,303,600,549
Muroran_20170913135841.jpg,600,600,D40,384,384,535,495
Muroran_20170914092556.jpg,600,600,D44,472,488,591,600
Muroran_20170914092556.jpg,600,600,D01,317,308,500,531
Muroran_20170914092556.jpg,600,600,D01,66,304,303,599
Muroran_20170913103825.jpg,600,600,D01,184,484,253,594
Muroran_20170913103825.jpg,600,600,D11,128,337,600,445
Numazu_20170906095150.jpg,600,600,D20,13,356,600,596
Adachi_20170920150511.jpg,600,600,D11,1,297,433,323
Adachi_20170920150511.jpg,600,600,D43,1,350,600,595
Adachi_20170911101121.jpg,600,600,D44,292,485,354,600
Adachi_20170911101121.jpg,600,600,D11,123,472,255,495
Nagakute_20170911105903.jpg,600,600,D00,433,399,600,547
Nagakute_20170911105903.jpg,600,600,D00,267,381,346,489
Adachi_20170921111158.jpg,600,600,D00,450,369,587,448
Adachi_20170921111158.jpg,600,600,D00,55,420,307,597
Nagakute_20170907142525.jpg,600,600,D20,449,438,600,531
Nagakute_20170907142525.jpg,600,600,D20,40,376,375,599
Numazu_20170906141354.jpg,600,600,D20,76,311,597,590
Numazu_20170906141354.jpg,600,600,D44,139,286,264,545
Numazu_20170906141354.jpg,600,600,D44,447,394,600,549
Numazu_20170906135518.jpg,600,600,D20,237,503,342,583
Nagakute_20170913145749.jpg,600,600,D44,358,341,600,590
Nagakute_20170913145749.jpg,600,600,D44,215,404,331,539
Muroran_20170913103718.jpg,600,600,D20,107,453,600,541
Muroran_20170913131939.jpg,600,600,D20,370,341,600,539
Sumida_20170914160422.jpg,600,600,D44,262,394,315,550
Numazu_20170906094601.jpg,600,600,D44,297,270,600,533
Nagakute_20170908103543.jpg,600,600,D01,279,311,494,596
Adachi_20170914152319.jpg,600,600,D00,314,124,584,453
Numazu_20170906100207.jpg,600,600,D00,268,302,400,522
Numazu_20170906152054.jpg,600,600,D01,187,419,224,590
Chiba_20170925144619.jpg,600,600,D44,310,405,462,559
Chiba_20170925144619.jpg,600,600,D44,1,457,138,587
Chiba_20170925155349.jpg,600,600,D01,261,483,384,588
Nagakute_20170907154103.jpg,600,600,D44,1,341,175,460
Nagakute_20170907154103.jpg,600,600,D44,243,353,418,600
Nagakute_20170907154103.jpg,600,600,D00,222,395,296,571
Sumida_20170920153347.jpg,600,600,D20,204,441,395,490
Sumida_20170920153347.jpg,600,600,D44,110,489,443,508
Sumida_20170920153347.jpg,600,600,D44,391,451,514,551
Muroran_20170911100943.jpg,600,600,D20,177,344,593,599
Sumida_20170915161327.jpg,600,600,D01,375,416,477,497
Nagakute_20170911090813.jpg,600,600,D01,210,354,245,600
Sumida_20170915100551.jpg,600,600,D44,379,421,589,574
Nagakute_20170912150104.jpg,600,600,D44,51,371,600,600
Numazu_20170906133131.jpg,600,600,D20,136,400,590,588
Numazu_20170906133131.jpg,600,600,D44,169,373,429,397
Numazu_20170906133131.jpg,600,600,D20,31,332,217,402
Numazu_20170906133131.jpg,600,600,D01,118,458,193,591
Adachi_20170912143236.jpg,600,600,D11,138,506,565,570
Sumida_20170915151509.jpg,600,600,D01,370,407,593,576
Numazu_20170906092717.jpg,600,600,D20,261,515,600,600
Adachi_20170912152249.jpg,600,600,D00,481,472,594,594
Adachi_20170912152249.jpg,600,600,D10,177,394,300,434
Adachi_20170912152249.jpg,600,600,D00,357,292,440,587
Sumida_20170913160337.jpg,600,600,D43,176,429,600,542
Sumida_20170913161241.jpg,600,600,D01,267,419,309,552
Muroran_20170911111815.jpg,600,600,D00,85,354,332,591
Numazu_20170906141017.jpg,600,600,D20,144,354,290,580
Numazu_20170906084606.jpg,600,600,D44,1,253,232,457
Numazu_20170906084606.jpg,600,600,D44,325,273,600,538
Numazu_20170906084606.jpg,600,600,D00,274,391,366,530
Sumida_20170915160541.jpg,600,600,D44,348,406,472,520
Nagakute_20170908103616.jpg,600,600,D20,118,369,537,600
Nagakute_20170911101431.jpg,600,600,D20,271,340,525,600
Muroran_20170920142509.jpg,600,600,D44,469,384,600,537
Adachi_20170906102849.jpg,600,600,D01,452,256,509,435
Muroran_20170907132041.jpg,600,600,D00,351,415,533,487
Muroran_20170907132041.jpg,600,600,D01,277,421,364,600
Adachi_20170911102454.jpg,600,600,D44,2,540,103,595
Adachi_20170911102454.jpg,600,600,D44,156,364,266,442
Adachi_20170911102454.jpg,600,600,D01,58,289,321,591
Muroran_20170906112408.jpg,600,600,D44,396,318,568,499
Muroran_20170906112408.jpg,600,600,D20,224,343,600,600
Nagakute_20170912132805.jpg,600,600,D01,149,266,229,600
Nagakute_20170912132805.jpg,600,600,D44,1,261,196,491
Nagakute_20170912132805.jpg,600,600,D44,290,251,600,449
Nagakute_20170912132805.jpg,600,600,D20,216,333,575,600
Adachi_20170908144319.jpg,600,600,D00,248,378,349,532
Nagakute_20170911101500.jpg,600,600,D01,209,286,270,468
Chiba_20170915131154.jpg,600,600,D43,2,488,599,582
Numazu_20170906151242.jpg,600,600,D01,173,270,246,591
Adachi_20170906152346.jpg,600,600,D01,121,302,287,585
Muroran_20170908150521.jpg,600,600,D20,49,376,365,600
Chiba_20170915131425.jpg,600,600,D44,412,454,595,561
Chiba_20170915131425.jpg,600,600,D01,181,507,276,585
Chiba_20170915131425.jpg,600,600,D00,401,498,472,579
Adachi_20170908104235.jpg,600,600,D44,283,236,457,294
Adachi_20170908104235.jpg,600,600,D01,45,288,242,586
Muroran_20170913101326.jpg,600,600,D00,225,352,369,600
Adachi_20170912150842.jpg,600,600,D00,84,274,319,598
Muroran_20170911135834.jpg,600,600,D00,319,300,555,419
Muroran_20170905152412.jpg,600,600,D44,371,496,388,514
Muroran_20170905152412.jpg,600,600,D44,416,563,457,598
Muroran_20170905152412.jpg,600,600,D01,278,503,350,598
Numazu_20170907131433.jpg,600,600,D44,137,378,261,472
Numazu_20170907131433.jpg,600,600,D00,225,420,337,594
Nagakute_20170908102553.jpg,600,600,D00,261,460,323,575
Nagakute_20170908102553.jpg,600,600,D44,1,323,199,499
Adachi_20170906151548.jpg,600,600,D10,126,388,293,438
Adachi_20170906151548.jpg,600,600,D44,421,388,593,551
Adachi_20170906151548.jpg,600,600,D20,348,326,538,541
Ichihara_20170929100722.jpg,600,600,D00,518,474,596,539
Ichihara_20170929100722.jpg,600,600,D43,85,465,594,599
Sumida_20170921090711.jpg,600,600,D43,3,453,600,561
Adachi_20170906151012.jpg,600,600,D00,327,346,377,452
Sumida_20170915160047.jpg,600,600,D01,331,412,388,539
Sumida_20170915160047.jpg,600,600,D44,357,409,514,550
Numazu_20170907135826.jpg,600,600,D20,65,383,600,600
Numazu_20170907135826.jpg,600,600,D44,1,358,188,600
Numazu_20170907135826.jpg,600,600,D44,410,464,600,600
Numazu_20170906100254.jpg,600,600,D40,21,329,291,599
Muroran_20170906093245.jpg,600,600,D00,485,400,564,596
Ichihara_20170929094709.jpg,600,600,D20,55,407,354,600
Sumida_20170915101253.jpg,600,600,D01,336,428,430,524
Sumida_20170915101253.jpg,600,600,D44,101,439,236,565
Nagakute_20170907145628.jpg,600,600,D01,264,378,435,594
Chiba_20170913103841.jpg,600,600,D10,253,517,411,543
Numazu_20170906130640.jpg,600,600,D44,347,335,600,599
Numazu_20170906130640.jpg,600,600,D00,121,329,200,426
Adachi_20170908094835.jpg,600,600,D11,446,204,596,237
Adachi_20170908094835.jpg,600,600,D11,9,297,157,328
Adachi_20170908094835.jpg,600,600,D01,139,211,239,320
Muroran_20170913135937.jpg,600,600,D40,297,533,405,588
Muroran_20170913135937.jpg,600,600,D40,459,436,574,556
Adachi_20170906154236.jpg,600,600,D01,288,286,404,591
Chiba_20170925171817.jpg,600,600,D43,18,482,600,600
Sumida_20170920143424.jpg,600,600,D01,288,390,325,515
Nagakute_20170913150135.jpg,600,600,D44,9,538,600,596
Nagakute_20170913150135.jpg,600,600,D43,5,430,600,508
Nagakute_20170908090436.jpg,600,600,D44,243,294,600,591
Adachi_20170921134150.jpg,600,600,D00,203,313,443,589
Muroran_20170911092301.jpg,600,600,D00,219,370,383,599
Muroran_20170907111327.jpg,600,600,D20,56,325,514,596
Muroran_20170907101946.jpg,600,600,D40,85,347,524,600
Numazu_20170906132227.jpg,600,600,D10,401,404,598,453
Numazu_20170906132227.jpg,600,600,D20,170,345,307,586
Adachi_20170908100920.jpg,600,600,D01,384,212,468,579
Ichihara_20170929091944.jpg,600,600,D44,388,393,600,568
Sumida_20170911171535.jpg,600,600,D43,436,469,570,553
Numazu_20170906090055.jpg,600,600,D00,112,380,600,600
Numazu_20170907143421.jpg,600,600,D44,475,507,600,600
Adachi_20170906151255.jpg,600,600,D10,56,325,390,431
Adachi_20170906151255.jpg,600,600,D10,130,525,598,599
Adachi_20170906151255.jpg,600,600,D01,416,330,596,443
Numazu_20170907141406.jpg,600,600,D10,84,451,486,593
Adachi_20170914155257.jpg,600,600,D00,11,170,455,511
Chiba_20170915143337.jpg,600,600,D43,156,493,600,568
Numazu_20170906100211.jpg,600,600,D20,9,386,513,600
Adachi_20170911112741.jpg,600,600,D43,240,206,441,230
Adachi_20170911112741.jpg,600,600,D43,8,339,597,598
Muroran_20170913131259.jpg,600,600,D20,1,353,600,600
Numazu_20170907134245.jpg,600,600,D20,66,444,421,596
Numazu_20170907134245.jpg,600,600,D44,7,404,186,596
Adachi_20170912133803.jpg,600,600,D43,259,316,576,376
Adachi_20170912133803.jpg,600,600,D01,440,387,597,557
Muroran_20170911113039.jpg,600,600,D20,95,328,600,600
Muroran_20170907140324.jpg,600,600,D20,291,365,600,595
Adachi_20170906105353.jpg,600,600,D00,352,216,513,448
Adachi_20170906105353.jpg,600,600,D00,105,209,269,496
Muroran_20170908095807.jpg,600,600,D20,153,373,593,595
Muroran_20170921131451.jpg,600,600,D00,260,326,329,600
Muroran_20170921131451.jpg,600,600,D44,509,478,600,581
Muroran_20170921131451.jpg,600,600,D44,59,327,303,600
Muroran_20170921092454.jpg,600,600,D44,50,396,600,411
Adachi_20170921152137.jpg,600,600,D01,452,357,581,404
Adachi_20170921152137.jpg,600,600,D01,81,312,168,414
Numazu_20170906142419.jpg,600,600,D00,488,485,566,594
Sumida_20170915134527.jpg,600,600,D44,270,408,365,532
Muroran_20170911151227.jpg,600,600,D20,1,292,184,580
Numazu_20170906144344.jpg,600,600,D40,148,280,538,600
Adachi_20170907150010.jpg,600,600,D01,4,235,198,376
Numazu_20170906144832.jpg,600,600,D44,216,309,429,544
Numazu_20170906144832.jpg,600,600,D44,1,284,209,575
Numazu_20170906130704.jpg,600,600,D44,352,313,600,517
Numazu_20170906130704.jpg,600,600,D10,213,371,374,417
Numazu_20170906130704.jpg,600,600,D44,1,310,154,502
Numazu_20170906130704.jpg,600,600,D00,190,459,299,575
Sumida_20170907160558.jpg,600,600,D43,92,393,514,463
Sumida_20170907160558.jpg,600,600,D30,82,483,439,523
Muroran_20170911135903.jpg,600,600,D20,9,354,589,598
Adachi_20170906093959.jpg,600,600,D44,294,248,329,332
Adachi_20170906093959.jpg,600,600,D01,302,275,448,594
Numazu_20170906151557.jpg,600,600,D20,8,457,422,595
Sumida_20170915162731.jpg,600,600,D01,100,406,259,568
Muroran_20170907114242.jpg,600,600,D20,56,349,428,596
Adachi_20170906102608.jpg,600,600,D20,357,266,579,564
Adachi_20170906102608.jpg,600,600,D44,416,340,586,571
Adachi_20170906102608.jpg,600,600,D43,212,196,535,261
Sumida_20170913160348.jpg,600,600,D43,181,431,600,546
Chiba_20170925144554.jpg,600,600,D10,175,493,439,545
Chiba_20170925144554.jpg,600,600,D01,385,442,490,551
Muroran_20170915143920.jpg,600,600,D10,20,348,543,389
Muroran_20170915143920.jpg,600,600,D43,74,415,600,599
Numazu_20170906131916.jpg,600,600,D44,1,313,183,577
Numazu_20170906131916.jpg,600,600,D10,256,511,418,556
Numazu_20170906131916.jpg,600,600,D44,301,296,600,589
Numazu_20170906131916.jpg,600,600,D00,210,386,312,499
Adachi_20170908135014.jpg,600,600,D44,379,237,499,311
Adachi_20170908135014.jpg,600,600,D44,316,241,531,595
